,Date,Volume,Kurs,Kurs_mean_1,Kurs_mean_2,Kurs_mean_3,Einstandspreis,smaller_6_3
886,2019-12-27,102244.0,21.2095005,21.045849933333283,19.6883525075,19.654867494999976,27.451,
887,2019-12-30,156319.0,21.098001000000004,21.085699933333284,19.6881037625,19.662912911666645,27.451,
888,2020-01-02,156415.0,21.168999499999998,21.128766599999953,19.690763772500002,19.671235829166644,27.451,
889,2020-01-03,156963.0,21.094001,21.165333283333283,19.6942175225,19.679937079166642,27.451,
890,2020-01-06,93865.0,21.01,21.20338328333328,19.696368775,19.68892916083331,27.451,
891,2020-01-07,75166.0,21.189,21.224049966666612,19.698977522499998,19.69831499333331,27.451,
892,2020-01-08,82021.0,21.198,21.250683299999945,19.7002612725,19.708203326666645,27.451,
893,2020-01-09,134947.0,21.42,21.28089996666661,19.703251262499997,19.718087909166645,27.451,
894,2020-01-10,165737.0,21.4685,21.30198333333328,19.707445014999998,19.728674576666645,27.451,
895,2020-01-13,56271.0,21.399,21.317633333333276,19.712733762499997,19.739416244999976,27.451,
896,2020-01-14,44763.0,21.436001,21.326733299999944,19.717862509999996,19.749831660833305,27.451,
897,2020-01-15,71508.0,21.444000000000003,21.345083299999942,19.7227775075,19.760238743333307,27.451,
898,2020-01-16,55008.0,21.453999500000002,21.368666649999945,19.727550009999998,19.76991749333331,27.451,
899,2020-01-17,69764.0,21.6359995,21.399833349999945,19.731932509999996,19.779682077499974,27.451,
900,2020-01-20,94021.0,21.670499999999997,21.425766683333276,19.733015005,19.78927416083331,27.451,
901,2020-01-21,65176.0,21.6069995,21.44958336666661,19.733841254999998,19.798712494999975,27.451,
902,2020-01-22,79628.0,21.719499499999998,21.481316683333276,19.733933755,19.808621661666642,27.451,
903,2020-01-23,92309.0,21.6025,21.51919998333328,19.7374700025,19.81851874416664,27.451,
904,2020-01-24,76024.0,21.786,21.554916649999946,19.742125005000002,19.828225828333306,27.451,
905,2020-01-27,163001.0,21.3315005,21.596966583333277,19.74507126,19.838037912499974,27.451,
906,2020-01-28,152138.0,21.3879995,21.643533266666612,19.747751255,19.848120827499972,27.451,
907,2020-01-29,103931.0,21.542500500000003,21.681266599999947,19.7490562575,19.858835825833307,27.451,
908,2020-01-30,66590.0,21.311,21.72303328333328,19.7514475075,19.86955624166664,27.451,
909,2020-01-31,175207.0,21.261000000000003,21.754216616666614,19.751966257499998,19.88073290916664,27.451,
910,2020-02-03,131159.0,21.199999499999997,21.777483283333286,19.750447504999997,19.891977492499972,27.451,
911,2020-02-04,83048.0,21.4635,21.78128329999995,19.749359999999996,19.903384991666638,27.451,
912,2020-02-05,75253.0,21.6704995,21.77478323333328,19.747161249999998,19.915446240833305,27.451,
913,2020-02-06,76742.0,21.907,21.751416583333285,19.7461199975,19.927396659166636,27.451,
914,2020-02-07,112876.0,21.8934995,21.70729159999995,19.745189999999997,19.93955707499997,27.451,
915,2020-02-10,128155.0,21.908501,21.62589991666662,19.7446549975,19.95181499166664,27.451,
916,2020-02-11,242390.0,22.1615,21.548074933333286,19.7443774975,19.963681239999975,27.451,
917,2020-02-12,212742.0,22.2345,21.490524933333287,19.745101244999997,19.975019990833307,27.451,
918,2020-02-13,135653.0,22.2404995,21.425433299999955,19.74557749,19.986094155833307,27.451,
919,2020-02-14,72189.0,22.355499000000002,21.364066616666623,19.745623737499997,19.997175406666642,27.451,
920,2020-02-17,103690.0,22.407000500000002,21.270058316666624,19.745176242499998,20.00801540583331,27.451,
921,2020-02-18,203072.0,22.320999999999998,21.14414994999996,19.744529994999997,20.018413739999975,27.451,
922,2020-02-19,61442.0,22.4510005,21.025633316666628,19.745629997499996,20.029159989999975,27.451,
923,2020-02-20,83355.0,22.3555,20.89822496666663,19.7448062525,20.04040790666664,27.451,
924,2020-02-21,114164.0,22.1665,20.73027494999996,19.7465362475,20.052312073333308,27.451,
925,2020-02-24,231724.0,21.5130005,20.57049994999996,19.746591245,20.064012906666644,27.451,
926,2020-02-25,190139.0,21.240999,20.38245829999996,19.7465512375,20.07654290833331,27.451,
927,2020-02-26,210804.0,20.7430005,20.191733283333296,19.746777495,20.088439990833308,27.451,
928,2020-02-27,345187.0,20.13025,19.983441633333296,19.748354995,20.100294574166643,27.451,
929,2020-02-28,421005.0,19.194249,19.773658283333294,19.7508987475,20.11201624083331,27.451,
930,2020-03-02,525550.0,19.3357505,19.58284996666663,19.7539524975,20.12416874083331,27.451,
931,2020-03-03,624449.0,19.8804995,19.361433266666626,19.7544812475,20.136679990833308,27.451,
932,2020-03-04,231313.0,19.7667505,19.151099916666627,19.754855002499998,20.14870874083331,27.451,
933,2020-03-05,465339.0,19.7614995,18.955116599999958,19.755864999999996,20.160845406666642,27.451,
934,2020-03-06,614016.0,18.965751,18.76395829999996,19.756421245,20.17322957333331,27.451,
935,2020-03-09,2933427.0,17.554249499999997,18.57411669999996,19.754876237499996,20.186369156666643,27.451,
936,2020-03-10,611930.0,17.832500500000002,18.380683349999963,19.753264984999998,20.19987082416664,27.451,
937,2020-03-11,463017.0,17.72025,18.20418334999996,19.752033732499996,20.212958742499975,27.451,
938,2020-03-12,480580.0,16.2724995,18.004383333333294,19.751361229999997,20.225311242499973,27.451,
